,nama,harga,deskripsi,detail,link gambar,link
453,Introvert and Extrovert is Fine ,"Rp.44,000 ","
Ada banyak pakar psikologi yang telah meneliti kepribadian manusia dan mengelompokkan ke dalam beberapa kategori. Salah satu kategori kepribadian manusia yang paling dikenal ialah introversion dan extroversion. Keduanya merupakan kategori yang paling sering digunakan dalam menilai karakteristik seseorang. Tahu nggak, sih, kalian bahwa ternyata jenis kepribadian tidak hanya sebatas introver dan ekstrover? Faktanya, keduanya memiliki tipe kepribadian yang lebih spesifik lagi. Menurut salah satu psikolog, baik tipe kepribadian yang ada dalam introver maupun ekstrover tidak ada yang lebih baik satu dari yang lainnya, lho. Semuanya memiliki kekurangan dan kelemahan masing-masing yang menjadikannya unik. Benarkah? Dapatkan berbagai hal tentang introver dan ekstrover secara lengkap dan menarik dalam buku ini. Selamat membaca!
","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '188', 'Dimensi': '20 x 14', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/introextro.001-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/introvert-and-extrovert-is-fine.html
454,Jika Kita Tak Pernah Baik Baik Saja,"Rp.93,000","
Jika Kita Tak Pernah Baik-Baik Saja Bagaimana caranya aku bisa mencintai diriku ketika yang kulakukan kepada diriku adalah kesalahan-kesalahan bodoh tanpa hentinya? Jika Kita Tak Pernah Baik-Baik Saja Susah mencintai seseorang yang terus melakukan kesalahan, lantas bagaimana kalau diri ini yang terus melakukan kesalahan? How can I even start loving myself? Jika Kita Tak Pernah Baik-Baik Saja Lalu, bagaimana caranya aku bisa menerima segala kekuranganku? Bagaimana aku bisa menjadi diriku sendiri kalau aku sendiri tidak suka diriku sendiri? Kita pernah mengalami krisis, tak pernah baik-baik saja menerima keadaan dan menyalahkan diri sendiri. Mengarungi hidup adalah tentang seni mencintai—termasuk mencintai diri sendiri dengan segala kekurangan, dan berusaha memperbaikinya. Jika Kita Tak Pernah Baik-Baik Saja, mengajak kita mengenal arti kecewa dan bahagia demi mencintai diri sendiri dan sesuatu yang lebih dari segalanya.
","{'Kategori': 'Pengembangan Diri', 'Dimensi': '13 x 19', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '300 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/tagjum.003-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/jika-kita-tak-pernah-baik-baik-saja.html
455,Aku  Kau  & Semesta,"Rp.75,000","
Apa Yang Semesta Lakukan Pada Jiwamu Yang Malang? Terlalu Sering Ia Mengecewakanmu, Baik Hari Ini Maupun Kemarin. Pernahkah Kau Duduk Sejenak Untuk Melihat Langit Malam, Menyaksikan Awan Yang Datang Dan Pergi Untuk Sekadar Singgah Dan Menghalangi Pandanganmu Terhadap Langit? Ada Rasa Kesal Yang Kau Rasakan, Mengapa Awan Bisa Seegois Itu Padamu. Bukankah Dia Sudah Menampakkan Wujudnya Sepanjang Siang? Kau Hidup Di Semesta Yang Tak Terikat. Kau Bernafas Dengan Udara Tanpa Batas. Kau Berteduh Di Bawah Cakrawala Yang Tak Berujung. Kau Memiliki Tuhan Yang Mahabesar. Namun, Kau Masih Mengurung Diri Dalam Pikiran Dan Prasangka Yang Menjerumuskan. 
 
","{'Dimensi': '13 x 19', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/kems.001-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/aku-kau-semesta.html
456,Tentang Semua Yang Ada di Bumi,"Rp.79,000","
Manusia sungguh makhluk yang lucu. Bisa merasa takut kehilangan pada yang belum benar-benar miliknya. 
 
","{'Ketebalan': '144 hlm', 'Dimensi': '13 x 19', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '300 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/kems.002-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/tentang-semua-yang-ada-di-bumi.html
457,Bising,"Rp.54,000","
Memilah mana kata hati dan mana kata orang. Memberi jeda untuk melihat masalah dengan lebih jelas. Membangun ruang yang lebih besar agar bisa menampung luapan perasaanku yang terbendung selama ini, perasaan-perasaan yang tak kukenali, tapi memengaruhi sebagian besar hidupku. Meluaskan cara pandangku terhadap dunia yang terasa begitu sempit selama ini. Aku hanya ingin mengambil jeda untuk meredakan kebisingan. Duduk, diam, dan mendengarkan. Meskipun, kadang tak yakin apakah aku bisa melewatinya atau tidak. Yang aku tahu, aku tak ingin berlama-lama hidup sebising ini.
","{'Ketebalan': '164 hlm', 'Dimensi': '13 x 20', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/jums.001-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/bising.html
458,Book of Happiness,"Rp.47,200 ","
Kebahagiaan tergantung pada kekuatan keyakinan, sementara keyakinan merupakan sumber kekuatan. Dengan Keyakinan, anda dapat meraih kebahagiaan. Nah, setiap orang pastu mengharapkan hal terbaik di dalam kehidupannya. Tak ada seorang pun di dunia ini yang menyukai kekalahan, kemiskinan, dan hidup di dalam penderitaan. Mulai saat ini, yakin dan percayalah bahwa anda mampu serta bisa mencapai keberhasilan untuk mencapai kebahagiaan
","{'Ketebalan': '159 hlm', 'Dimensi': '13 x 20', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/jumisk.002-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/book-of-happiness.html
459,Seni Mengatasi Depresi,"Rp.47,200 ","
Depresi adalah gangguan kesehatan mental yang membuat seseorang hilang harapan untuk melakukan sesuatu bahkan bisa memunculkan keinginan untuk bunuh diri. Pemantiknya adalah stres berkepanjangan karena berbagai masalah di kantor, konflik dengan orang terdekat, kesulitan ekonomi, dan lain-lain. Tidak ada seorang pun yang ingin mengalami hal-hal menyedihkan yang membuat bumi seakan-akan hendak runtuh. Namun, nasib manusia yang bergulir seperti roda, tidak selalu berada di atas. Suatu saat, sebagai manusia biasa, setiap orang bisa berada pada titik emosi yang paling rendah, yakni depresi. Saat ini banyak mitos tentang depresi yang terlanjur menyebar di masyarakat tanpa diketahui fakta sebenarnya. Akibatnya, penderita depresi justru mengikuti mitos tersebut dan mendapatkan perawatan yang tidak sesuai. Alih-alih mencegah dan mengatasi depresi, penderita malah percaya pada kemampuan obat penenang, minuman keras, ataupun usaha-usaha konyol lainnya untuk terbebas dari depresi. Bagaimana solusi bagi penderita depresi?
","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '148 hlm', 'Dimensi': '13 x 20', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/senidepresi.001-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/seni-mengatasi-depresi.html
460,Tak Apa Apa Tak Jadi Apa Apa,"Rp.47,000","
Seberapa sering anda berhenti di tengah jalan dan merasa tertinggal? Seberapa sering anda melihat orang lain lantas membandingkan dengan diri sendiri? Seberapa sering anda terpuruk ,kecewa kepada diri sendiri? Mari kita sama-sama belajar menerima diri, merengkuh diri, lalu menemaninya menuju jalan yang akan membuat diri merasa BAHAGIA. Tentunya bahagia menurut diri, bukan menurut orang lain.
","{'Ketebalan': '182 hlm', 'Dimensi': '14 x 21', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/sunday.001-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/tak-apa-apa-tak-jadi-apa-apa.html
461,Berdamai Dengan Kehilangan,"Rp.67,500","
Setiap orang pasti memiliki fase jatuh bangun yang harus dihadapi. Ada kalanya, kita bahagia setelah mendaptkan sesuatu yang sangat berharga, namun ada kalanya kita harus bersiap kehilangan atas sesuatu. Jika meghadapi kehilangan, lantas apakah kehilangan itu mudah? Menjalani hidup setelah mengalami kehilangan tidak akan pernah mudah, tapi bagaimanapun juga, hidup tetap masih layak untuk dilanjutkan dan diperjuangkan. Dan buku ini akan menemani kamu menjalani hari-hari setelah mengalami kehilangan, mengajarkan bagaimana caranya mengikhlaskan, dan menemukan kebahagiaan kembali setelah mengalami masa-masa yang sulit.
","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '314 hlm', 'Dimensi': '14 x 21', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '300 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/sela7.001-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/berdamai-dengan-kehilangan.html
462,Love Your Self,"Rp.52,000 ","
Jika saat ini kamu belum berhasil mewujudkan keinginan, bersabarlah. Yakin saja, di depan sana keberhasilanmu sudah menunggu. Melambai, menantimu dalam waktu. Jika saat ini kamu masih didera kegagalan, gagal dalam cinta, gagal dalam pertemanan, gagal dalam cita-cita, jangan gusar, bersabarlah. Kegagalan hanyalah tangga untukmu mendaki keberhasilan. Yang harus kau lakukan hanyalah mencoba lagi, bangkit lagi, bangun kembali. Kita sering lupa, musuh terbesar kita dalah diri sendiri. Modal terbesar kita pun diri sendiri. Kegagalan dalam hal apapun, jangan membuatmu menyalahkan diri sendiri. Sikap menyalahkan hanya membuatmu terpuruk dan menenggelamkan semua potensimu. Berhentilah bersikap negatif pada diri sendiri dan cintai dirimu sepenuh hati, serta berlapang dada menerima kenyataan. Kita memang makhluk yang diciptakan paling sempurna, tapi tidak ada pribadi yang sempurna di dunia ini. So, love your self!
","{'Ketebalan': '240 hlm', 'Dimensi': '14 x 20', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '300 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/sela7.003-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/love-your-self.html
463,Panduan Lengkap Fikih Wanita   Perihal Wanita Dalam Islam Berdasarkan Al Qur'an Dan Hadis,"Rp.39,200 ","
Islam merupakan agama yang mengatur segala bentuk kehidupan manusia dengan sebaik mungkin. Bahkan, aturan tersebut terdapat dalam Al-Qur'an dan Hadis yang menjadi pedoman umat untuk kehidupan sehari-hari. Di dunia ini, terdapat pria dan wanita yang masing-masing memiliki perbedaan baik dari segi fisik, sifat, hingga kodratnya.
Berbicara mengenai pria dan wanita, dalam Islam, seorang wanita dipandang mempunyai keistimewaan yang tidak terdapat pada pria. Bahkan, keistimewaan ini mempunyai ilmu sendiri dalam membahasnya. Yakni ilmu fikih untuk wanita. Fikih wanita merupakan sebuah cabang ilmu Islam yang mempelajari tentang wanita di mana cabang ilmu ini menjelaskan mengenai hukum dan aturan dalam Islam yang berkaitan dengan wanita.
Terdapat banyak alasan yang melatarbelakangi adanya kebutuhan khusus mengenai ilmu fikih wanita. Sebab, Allah Swt. menciptakan wanita berbeda dengan pria baik secara fisik maupun psikis. Hal tersebut menjadikan hukum-hukum Allah Awt. yang diturunkan juga berbeda untuk pria dan wanita. Ilmu fikih untuk wanita mempunyai peran yang penting sehingga bagi setiap muslimah penting mempelajarinya. Buku ini akan menjelaskan mengenai alasan pentingnya belajar ilmu fikih untuk wanita yang sangat perlu diketahui.
","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '124', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Media Firdaus', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/mar20_1-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/panduan-lengkap-fikih-wanita-perihal-wanita-dalam-islam-berdasarkan-al-quran-dan-hadis.html
464,Keajaiban Duha  Tahajud  Dan Salat Sunah Lainnya,"Rp.47,200 ","
Keajaiban Tahajud dan Salat Sunnah Lainnya. Melalui buku ini, Anda dapat mengetahui banyaknya salat sunah yang dapat dilaksanakan sebagai tambahan amalan kebaikan yang dapat dijadikan bekal ketika hari perhitungan nanti. Selamat membaca, semoga kita menjadi bagian dari orang-orang yang selalu mendapat keutamaan dari-Nya. Amin.
","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '164', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Media Firdaus', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/mar21_1-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/keajaiban-duha-tahajud-dan-salat-sunah-lainnya.html
465,Perlukah Hidup Minimalis,"Rp.44,000 ","
Ketika kamu jalan-jalan dan melihat barang lucu, kamu langsung membelinya? Apakah kamarmu penuh denga barang-barang yang (sebenarnya) tidak kamu butuhkan? Apakah kamu kesulitam mencari barang di ruanganmu sendiri? Buku ini akan membantu kalian untuk memahami “Perlukah Hidup Minimalis?”.Bagaimana menjalani Gaya Hidup Minimalis bagi Kaum Milenial dan membahas tentang konsep minimalis ; minimalisme versus Konsumerisme; dan bagaimana menjalani hidup yang bermakna dan Bahagia dengan minimalisme. Buku ini tidak hanya monoton pada tulisan semata, dilengkapi dengan Quote dan Tips menjalani gaya hidup minimalis :
- Membenahi Kebiasaan Berbelanja
- Seni Menata dan Mengurangi Timbunan
- Menyederhanakan Hidup dari Isi Lemari Melalui Praktik Capsule Wardrobe
- Tinggal di Rumah yang Lebih Sederhana
- Berdamai dengan Kondisi Fisik
- Detoxs Media Sosial
","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '146', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Penerbit Briliant', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/mar22_1-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/perlukah-hidup-minimalis.html
466,Kerja Nggak Sesuai Jurusan   Future Of Work In Industry 4 0,"Rp.47,200 ","
Banyak orang menganggap memilih kerja tak sesuai jurusan hanya sia-sia semata. Banyak juga yang masih merasa kecewa jika mendapatkan pekerjaan tidak sesuai dengan jurusannya. Buku ini akan mengupas segala hal terkait pekerjaan  di masa mendatang, terlebih dengan perkembangan Revolusi Industri 4.0 yang semakin pesat. Mau tidak mau kita harus mempunyai skill yang bakal dicari perusahaan. Lalu, apa saja skill yang harus kamu miliki? 
- Kreativitas
- Emotional Intelligence
- Berpikir Positif
- Kemampuan Mengambil Keputusan
- Kemampuan Komunikasi
- Kemampuan Memimpin
- Kecerdasan Budaya
- Keterampilan Teknologi
","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Desy Rachmawati & Fika Ashidiqi', 'Ketebalan': '183', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Penerbit Briliant', 'Berat': '250 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/mar23_1-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/kerja-nggak-sesuai-jurusan-future-of-work-in-industry-40.html
467,Bahagia & Betah di Tempat Kerja,"Rp.53,000","
Apakah Anda lelah dengan pekerjaan saat ini? Boleh jadi, Anda merasa bosan dan tidak bahagia dengan pekerjaan sekarang. Anda tidak betah berada di tempat kerja sehingga Anda bingung untuk bertahan atau keluar karena banyaknya faktor yang harus dipertimbangkan. Jangan sampai Anda terjebak dalam ketidakbahagiaan. Memaksa diri bekerja dalam ketidakbahagiaan akan membuat Anda bekerja dengan buruk. Oleh karena itu, Anda perlu mengetahui dan memahami berbagai cara tepat agar betah di pekerjaan dan tempat Anda kerja sekarang. Buku ini memberikan panduannya untuk Anda. Selamat membaca!
","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '182 hlm', 'Dimensi': '13 x 19', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/jum101.003-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/bahagia-betah-di-tempat-kerja.html
468,Melejitkan Potensi Otak Kanan,"Rp.47,600 ","
Buku ini mengenalkan lebih dekat tentang otak, terutama otak kanan. Secara detail dan mendalam, buku ini akan membahas bagaimana fungsi dan karakteristik otak kanan. Selain itu, buku ini juga akan menelisik lebih dalam mengenai pengaruh otak kanan bagi kecerdasan.
Buku ini menyajikan bagaimana kita bisa merangsang potensi besar yang dimiliki oleh otak kanan. Juga menguak peranan otak kanan dalam menghadirkan kebahagiaan dan kesuksesan.
","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '240', 'Dimensi': '14 x 21 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Berat': '300 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/apr13-cr-500x500.jpg,https://www.solusibuku.com/pengembangan-diri/melejitkan-potensi-otak-kanan.html
469,The Art Of Positive Thinking  Seni Mengatasi Kegagalan Dengan Berpikir Positif,"Rp.47,600 ","
Buku ini berisi uraian-uraian mengenai bagaimana kita harus mengenal positive thinking, tentang the art of being survive, mengenai the art of being success, dan ulasan terkait the art of inspiring life.
Buku ini menjadi referensi yang mampu mendorong pembaca untuk lebih berani mengeksplorasi diri dalam mengatasi kegagalan dengan pikiran-pikiran positifnya. Hadirnya buku ini dapat memotivasi para pembaca untuk bergegas menjemput kesuksesannya tanpa mengabaikan proses dalam mengatasi kegagalan dalam hidupnya.
","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '240', 'Dimensi': '14 x 21 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Berat': '300 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/apr14-cr-500x500.jpg,https://www.solusibuku.com/pengembangan-diri/the-art-of-positive-thinking-seni-mengatasi-kegagalan-dengan-berpikir-positif.html
470,Stop Mempersulit Diri ,"Rp.39,200 ","
Ada sebuah ungkapan bagus terkait hidup sederhana, yakni hidup ini sejatinya sederhana-sederhana saja, kita sendiri yang membuatnya tidak sederhana. Semuanya berawal dari pikiran kita. Seribet-ribetnya kegiatan dalam sehari, selama kita bisa menjalaninya tanpa merasa kewalahan, itulah ketika kita berhasil menyederhanakan hari. Terkadang, hidup rumit memang karena kita sendiri yang membuatnya jadi serumit itu. Kita juga sering meributkan hal-hal kecil, sehingga malah mengabaikan tanggung jawab kita terhadap hal-hal yang besar.
Buku ini ditulis untuk membantu Anda (dan juga saya) untuk menjalani hidup dengan pandangan yang lebih sederhana. Terutama, agar kita bisa belajar memandang semua masalah dunia secara lebih sederhana, sehingga pelan-pelan kita bisa berusaha mengatasinya. Jika pun tidak bisa mengatasinya, maka setidaknya kita bisa mencoba berdamai dengan masalah-masalah tersebut. Selamat membaca!
","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '155', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'C-Klik Media', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/apr16-cr-500x500.jpg,https://www.solusibuku.com/pengembangan-diri/stop-mempersulit-diri.html
